,player_name,market,line,over_under,odds,league,sport,bookmaker,implied_probability,no_vig_prob
219,Tyler Toffoli,player_points,0.5,Under,-142,NHL,icehockey_nhl,Pinnacle,58.67768595041323,0.5484569168190468
220,Mark Scheifele,player_points,0.5,Over,-201,NHL,icehockey_nhl,Pinnacle,66.77740863787376,0.6157773806484554
221,Mark Scheifele,player_points,0.5,Under,140,NHL,icehockey_nhl,Pinnacle,41.66666666666667,0.38422261935154456
222,Nathan MacKinnon,player_points,1.5,Over,-132,NHL,icehockey_nhl,Pinnacle,56.896551724137936,0.528604118993135
223,Nathan MacKinnon,player_points,1.5,Under,-103,NHL,icehockey_nhl,Pinnacle,50.73891625615764,0.47139588100686497
224,Sean Monahan,player_points,0.5,Over,-103,NHL,icehockey_nhl,Pinnacle,50.73891625615764,0.4747311393223902
225,Sean Monahan,player_points,0.5,Under,-128,NHL,icehockey_nhl,Pinnacle,56.14035087719298,0.5252688606776097
226,Valeri Nichushkin,player_points,0.5,Over,-177,NHL,icehockey_nhl,Pinnacle,63.898916967509024,0.5950884373629586
227,Valeri Nichushkin,player_points,0.5,Under,130,NHL,icehockey_nhl,Pinnacle,43.47826086956522,0.40491156263704137
228,Josh Morrissey,player_points,0.5,Over,-140,NHL,icehockey_nhl,Pinnacle,58.333333333333336,0.5445920303605313
229,Josh Morrissey,player_points,0.5,Under,105,NHL,icehockey_nhl,Pinnacle,48.78048780487805,0.45540796963946867
230,Nikolaj Ehlers,player_points,0.5,Over,-105,NHL,icehockey_nhl,Pinnacle,51.21951219512195,0.4788135593220339
231,Nikolaj Ehlers,player_points,0.5,Under,-126,NHL,icehockey_nhl,Pinnacle,55.75221238938053,0.5211864406779662
232,Mikko Rantanen,player_points,1.5,Over,168,NHL,icehockey_nhl,Pinnacle,37.3134328358209,0.34608787977785044
233,Mikko Rantanen,player_points,1.5,Under,-239,NHL,icehockey_nhl,Pinnacle,70.50147492625368,0.6539121202221496
234,Kyle Connor,player_points,0.5,Over,-196,NHL,icehockey_nhl,Pinnacle,66.21621621621621,0.6087761036214644
235,Kyle Connor,player_points,0.5,Under,135,NHL,icehockey_nhl,Pinnacle,42.5531914893617,0.39122389637853555
236,Artturi Lehkonen,player_points,0.5,Over,-127,NHL,icehockey_nhl,Pinnacle,55.947136563876654,0.519771442128989
237,Artturi Lehkonen,player_points,0.5,Under,-107,NHL,icehockey_nhl,Pinnacle,51.690821256038646,0.4802285578710111
238,Devon Toews,player_points,0.5,Over,127,NHL,icehockey_nhl,Pinnacle,44.052863436123346,0.41112307902362055
239,Devon Toews,player_points,0.5,Under,-171,NHL,icehockey_nhl,Pinnacle,63.09963099630996,0.5888769209763793
240,Gabriel Vilardi,player_points,0.5,Over,-111,NHL,icehockey_nhl,Pinnacle,52.60663507109005,0.48726189542996
241,Gabriel Vilardi,player_points,0.5,Under,-124,NHL,icehockey_nhl,Pinnacle,55.35714285714286,0.51273810457004
242,Casey Mittelstadt,player_points,0.5,Over,116,NHL,icehockey_nhl,Pinnacle,46.2962962962963,0.43173232595790606
243,Casey Mittelstadt,player_points,0.5,Under,-156,NHL,icehockey_nhl,Pinnacle,60.9375,0.5682676740420939
244,Cale Makar,player_points,0.5,Over,-252,NHL,icehockey_nhl,Pinnacle,71.5909090909091,0.6631578947368421
245,Cale Makar,player_points,0.5,Under,175,NHL,icehockey_nhl,Pinnacle,36.36363636363637,0.3368421052631579
246,Neal Pionk,player_points,0.5,Over,169,NHL,icehockey_nhl,Pinnacle,37.174721189591075,0.3444178130475941
247,Neal Pionk,player_points,0.5,Under,-242,NHL,icehockey_nhl,Pinnacle,70.76023391812866,0.655582186952406
248,Tyler Toffoli,player_shots_on_goal,2.5,Over,100,NHL,icehockey_nhl,Pinnacle,50.0,0.46693386773547096
249,Tyler Toffoli,player_shots_on_goal,2.5,Under,-133,NHL,icehockey_nhl,Pinnacle,57.08154506437768,0.533066132264529
250,Nino Niederreiter,player_shots_on_goal,1.5,Over,-147,NHL,icehockey_nhl,Pinnacle,59.51417004048582,0.5555155659528522
251,Nino Niederreiter,player_shots_on_goal,1.5,Under,110,NHL,icehockey_nhl,Pinnacle,47.61904761904761,0.4444844340471477
252,Mark Scheifele,player_shots_on_goal,1.5,Over,-181,NHL,icehockey_nhl,Pinnacle,64.41281138790036,0.6001309179912626
253,Mark Scheifele,player_shots_on_goal,1.5,Under,133,NHL,icehockey_nhl,Pinnacle,42.91845493562232,0.39986908200873733
254,Miles Wood,player_shots_on_goal,1.5,Over,-189,NHL,icehockey_nhl,Pinnacle,65.39792387543253,0.6088357109986194
255,Miles Wood,player_shots_on_goal,1.5,Under,138,NHL,icehockey_nhl,Pinnacle,42.016806722689076,0.3911642890013806
256,Nathan MacKinnon,player_shots_on_goal,4.5,Over,-154,NHL,icehockey_nhl,Pinnacle,60.629921259842526,0.5635888801072129
257,Nathan MacKinnon,player_shots_on_goal,4.5,Under,113,NHL,icehockey_nhl,Pinnacle,46.948356807511736,0.43641111989278714
258,Sean Monahan,player_shots_on_goal,1.5,Over,-169,NHL,icehockey_nhl,Pinnacle,62.825278810408925,0.5856757797458606
259,Sean Monahan,player_shots_on_goal,1.5,Under,125,NHL,icehockey_nhl,Pinnacle,44.44444444444444,0.41432422025413934
260,Valeri Nichushkin,player_shots_on_goal,2.5,Over,-126,NHL,icehockey_nhl,Pinnacle,55.75221238938053,0.5211864406779662
261,Valeri Nichushkin,player_shots_on_goal,2.5,Under,-105,NHL,icehockey_nhl,Pinnacle,51.21951219512195,0.4788135593220339
262,Josh Morrissey,player_shots_on_goal,2.5,Over,144,NHL,icehockey_nhl,Pinnacle,40.98360655737705,0.3811053329254614
263,Josh Morrissey,player_shots_on_goal,2.5,Under,-199,NHL,icehockey_nhl,Pinnacle,66.5551839464883,0.6188946670745386
264,Nikolaj Ehlers,player_shots_on_goal,2.5,Over,-123,NHL,icehockey_nhl,Pinnacle,55.15695067264574,0.5151002657646775
265,Nikolaj Ehlers,player_shots_on_goal,2.5,Under,-108,NHL,icehockey_nhl,Pinnacle,51.92307692307693,0.48489973423532257
266,Mikko Rantanen,player_shots_on_goal,3.5,Over,122,NHL,icehockey_nhl,Pinnacle,45.04504504504504,0.42032862055789066
267,Mikko Rantanen,player_shots_on_goal,3.5,Under,-164,NHL,icehockey_nhl,Pinnacle,62.121212121212125,0.5796713794421093
268,Kyle Connor,player_shots_on_goal,2.5,Over,-154,NHL,icehockey_nhl,Pinnacle,60.629921259842526,0.5658861733037088
269,Kyle Connor,player_shots_on_goal,2.5,Under,115,NHL,icehockey_nhl,Pinnacle,46.51162790697674,0.4341138266962912
270,Artturi Lehkonen,player_shots_on_goal,2.5,Over,137,NHL,icehockey_nhl,Pinnacle,42.19409282700422,0.3930483846670045
271,Artturi Lehkonen,player_shots_on_goal,2.5,Under,-187,NHL,icehockey_nhl,Pinnacle,65.1567944250871,0.6069516153329955
272,Devon Toews,player_shots_on_goal,1.5,Over,-161,NHL,icehockey_nhl,Pinnacle,61.68582375478927,0.5757477243172952
273,Devon Toews,player_shots_on_goal,1.5,Under,120,NHL,icehockey_nhl,Pinnacle,45.45454545454545,0.4242522756827048
274,Gabriel Vilardi,player_shots_on_goal,1.5,Over,-194,NHL,icehockey_nhl,Pinnacle,65.98639455782312,0.6139401738582345
275,Gabriel Vilardi,player_shots_on_goal,1.5,Under,141,NHL,icehockey_nhl,Pinnacle,41.49377593360996,0.38605982614176537
276,Cale Makar,player_shots_on_goal,2.5,Over,-186,NHL,icehockey_nhl,Pinnacle,65.03496503496503,0.6054954756124477
277,Cale Makar,player_shots_on_goal,2.5,Under,136,NHL,icehockey_nhl,Pinnacle,42.3728813559322,0.39450452438755246
278,Roman Josi,player_assists,0.5,Over,-113,NHL,icehockey_nhl,Pinnacle,53.051643192488264,0.49211760532849874
279,Roman Josi,player_assists,0.5,Under,-121,NHL,icehockey_nhl,Pinnacle,54.75113122171946,0.5078823946715012
280,Gustav Nyquist,player_assists,0.5,Over,122,NHL,icehockey_nhl,Pinnacle,45.04504504504504,0.4197687311896087
281,Gustav Nyquist,player_assists,0.5,Under,-165,NHL,icehockey_nhl,Pinnacle,62.264150943396224,0.5802312688103912
282,Ryan O'Reilly,player_assists,0.5,Over,145,NHL,icehockey_nhl,Pinnacle,40.816326530612244,0.379746835443038
283,Ryan O'Reilly,player_assists,0.5,Under,-200,NHL,icehockey_nhl,Pinnacle,66.66666666666666,0.620253164556962
284,J.T. Miller,player_assists,0.5,Over,-114,NHL,icehockey_nhl,Pinnacle,53.271028037383175,0.4940898345153664
285,J.T. Miller,player_assists,0.5,Under,-120,NHL,icehockey_nhl,Pinnacle,54.54545454545454,0.5059101654846335
286,Filip Forsberg,player_assists,0.5,Over,132,NHL,icehockey_nhl,Pinnacle,43.103448275862064,0.40185515930172266
287,Filip Forsberg,player_assists,0.5,Under,-179,NHL,icehockey_nhl,Pinnacle,64.15770609318996,0.5981448406982773
288,Elias Lindholm,player_assists,0.5,Over,198,NHL,icehockey_nhl,Pinnacle,33.557046979865774,0.31002276116474375
289,Elias Lindholm,player_assists,0.5,Under,-295,NHL,icehockey_nhl,Pinnacle,74.68354430379746,0.6899772388352562
290,Conor Garland,player_assists,0.5,Over,174,NHL,icehockey_nhl,Pinnacle,36.496350364963504,0.33816425120772947
291,Conor Garland,player_assists,0.5,Under,-250,NHL,icehockey_nhl,Pinnacle,71.42857142857143,0.6618357487922706
292,Brock Boeser,player_assists,0.5,Over,157,NHL,icehockey_nhl,Pinnacle,38.91050583657588,0.3614185678789248
293,Brock Boeser,player_assists,0.5,Under,-220,NHL,icehockey_nhl,Pinnacle,68.75,0.6385814321210752
294,Filip Hronek,player_assists,0.5,Over,177,NHL,icehockey_nhl,Pinnacle,36.101083032490976,0.3344796721157017
295,Filip Hronek,player_assists,0.5,Under,-255,NHL,icehockey_nhl,Pinnacle,71.83098591549296,0.6655203278842983
296,Tommy Novak,player_assists,0.5,Over,272,NHL,icehockey_nhl,Pinnacle,26.881720430107524,0.24656569214512153
297,Tommy Novak,player_assists,0.5,Under,-460,NHL,icehockey_nhl,Pinnacle,82.14285714285714,0.7534343078548785
298,Elias Pettersson,player_assists,0.5,Over,136,NHL,icehockey_nhl,Pinnacle,42.3728813559322,0.3898047039059219
299,Elias Pettersson,player_assists,0.5,Under,-197,NHL,icehockey_nhl,Pinnacle,66.32996632996633,0.6101952960940782
300,Quinn Hughes,player_assists,0.5,Over,-137,NHL,icehockey_nhl,Pinnacle,57.80590717299579,0.5313712069358887
301,Quinn Hughes,player_assists,0.5,Under,-104,NHL,icehockey_nhl,Pinnacle,50.98039215686274,0.46862879306411126
302,Luke Evangelista,player_assists,0.5,Over,279,NHL,icehockey_nhl,Pinnacle,26.385224274406333,0.24201273928169273
303,Luke Evangelista,player_assists,0.5,Under,-476,NHL,icehockey_nhl,Pinnacle,82.63888888888889,0.7579872607183072
304,Dakota Joshua,player_assists,0.5,Over,255,NHL,icehockey_nhl,Pinnacle,28.169014084507044,0.25875418352565066
305,Dakota Joshua,player_assists,0.5,Under,-418,NHL,icehockey_nhl,Pinnacle,80.6949806949807,0.7412458164743494
306,Roman Josi,player_points,0.5,Over,-177,NHL,icehockey_nhl,Pinnacle,63.898916967509024,0.5961333780454022
307,Roman Josi,player_points,0.5,Under,131,NHL,icehockey_nhl,Pinnacle,43.290043290043286,0.40386662195459777
308,Gustav Nyquist,player_points,0.5,Over,-151,NHL,icehockey_nhl,Pinnacle,60.1593625498008,0.5581763773983454
309,Gustav Nyquist,player_points,0.5,Under,110,NHL,icehockey_nhl,Pinnacle,47.61904761904761,0.4418236226016546
310,Ryan O'Reilly,player_points,0.5,Over,-139,NHL,icehockey_nhl,Pinnacle,58.15899581589959,0.5401900804186387
311,Ryan O'Reilly,player_points,0.5,Under,102,NHL,icehockey_nhl,Pinnacle,49.504950495049506,0.45980991958136136
312,J.T. Miller,player_points,0.5,Over,-218,NHL,icehockey_nhl,Pinnacle,68.55345911949685,0.6361139718503261
313,J.T. Miller,player_points,0.5,Under,155,NHL,icehockey_nhl,Pinnacle,39.21568627450981,0.3638860281496739
314,Filip Forsberg,player_points,0.5,Over,-233,NHL,icehockey_nhl,Pinnacle,69.96996996996997,0.6381064162754303
315,Filip Forsberg,player_points,0.5,Under,152,NHL,icehockey_nhl,Pinnacle,39.682539682539684,0.36189358372456965
316,Elias Lindholm,player_points,0.5,Over,113,NHL,icehockey_nhl,Pinnacle,46.948356807511736,0.4321692911430133
317,Elias Lindholm,player_points,0.5,Under,-161,NHL,icehockey_nhl,Pinnacle,61.68582375478927,0.5678307088569867
318,Conor Garland,player_points,0.5,Over,-115,NHL,icehockey_nhl,Pinnacle,53.48837209302325,0.49702616970658203
319,Conor Garland,player_points,0.5,Under,-118,NHL,icehockey_nhl,Pinnacle,54.12844036697248,0.5029738302934179
320,Brock Boeser,player_points,0.5,Over,-143,NHL,icehockey_nhl,Pinnacle,58.8477366255144,0.5418811153215316
321,Brock Boeser,player_points,0.5,Under,101,NHL,icehockey_nhl,Pinnacle,49.75124378109453,0.45811888467846845
322,Filip Hronek,player_points,0.5,Over,143,NHL,icehockey_nhl,Pinnacle,41.1522633744856,0.3828750435085277
323,Filip Hronek,player_points,0.5,Under,-197,NHL,icehockey_nhl,Pinnacle,66.32996632996633,0.6171249564914723
324,Tommy Novak,player_points,0.5,Over,144,NHL,icehockey_nhl,Pinnacle,40.98360655737705,0.38150348217943464
325,Tommy Novak,player_points,0.5,Under,-198,NHL,icehockey_nhl,Pinnacle,66.44295302013423,0.6184965178205653
326,Elias Pettersson,player_points,0.5,Over,-156,NHL,icehockey_nhl,Pinnacle,60.9375,0.5601676860696859
327,Elias Pettersson,player_points,0.5,Under,109,NHL,icehockey_nhl,Pinnacle,47.84688995215311,0.43983231393031413
328,Quinn Hughes,player_points,0.5,Over,-180,NHL,icehockey_nhl,Pinnacle,64.28571428571429,0.5933778681382516
329,Quinn Hughes,player_points,0.5,Under,127,NHL,icehockey_nhl,Pinnacle,44.052863436123346,0.40662213186174845
330,Luke Evangelista,player_points,0.5,Over,126,NHL,icehockey_nhl,Pinnacle,44.24778761061947,0.4121923767225382
331,Luke Evangelista,player_points,0.5,Under,-171,NHL,icehockey_nhl,Pinnacle,63.09963099630996,0.5878076232774617
332,Dakota Joshua,player_points,0.5,Over,136,NHL,icehockey_nhl,Pinnacle,42.3728813559322,0.39450452438755246
333,Dakota Joshua,player_points,0.5,Under,-186,NHL,icehockey_nhl,Pinnacle,65.03496503496503,0.6054954756124477
334,Roman Josi,player_shots_on_goal,3.5,Over,131,NHL,icehockey_nhl,Pinnacle,43.290043290043286,0.40337792739197303
335,Roman Josi,player_shots_on_goal,3.5,Under,-178,NHL,icehockey_nhl,Pinnacle,64.02877697841727,0.5966220726080269
336,Gustav Nyquist,player_shots_on_goal,1.5,Over,-135,NHL,icehockey_nhl,Pinnacle,57.446808510638306,0.5371282253299192
337,Gustav Nyquist,player_shots_on_goal,1.5,Under,102,NHL,icehockey_nhl,Pinnacle,49.504950495049506,0.46287177467008067
338,Ryan O'Reilly,player_shots_on_goal,1.5,Over,-130,NHL,icehockey_nhl,Pinnacle,56.52173913043478,0.5281576830249397
339,Ryan O'Reilly,player_shots_on_goal,1.5,Under,-102,NHL,icehockey_nhl,Pinnacle,50.495049504950494,0.47184231697506035
340,Jason Zucker,player_shots_on_goal,1.5,Over,-169,NHL,icehockey_nhl,Pinnacle,62.825278810408925,0.5856757797458606
341,Jason Zucker,player_shots_on_goal,1.5,Under,125,NHL,icehockey_nhl,Pinnacle,44.44444444444444,0.41432422025413934
342,J.T. Miller,player_shots_on_goal,2.5,Over,-109,NHL,icehockey_nhl,Pinnacle,52.15311004784689,0.48420533070088845
343,J.T. Miller,player_shots_on_goal,2.5,Under,-125,NHL,icehockey_nhl,Pinnacle,55.55555555555556,0.5157946692991116
344,Filip Forsberg,player_shots_on_goal,3.5,Over,-171,NHL,icehockey_nhl,Pinnacle,63.09963099630996,0.5878076232774617
345,Filip Forsberg,player_shots_on_goal,3.5,Under,126,NHL,icehockey_nhl,Pinnacle,44.24778761061947,0.4121923767225382
346,Elias Lindholm,player_shots_on_goal,1.5,Over,-182,NHL,icehockey_nhl,Pinnacle,64.53900709219859,0.6016273944736396
347,Elias Lindholm,player_shots_on_goal,1.5,Under,134,NHL,icehockey_nhl,Pinnacle,42.73504273504273,0.39837260552636033
348,Conor Garland,player_shots_on_goal,2.5,Over,-117,NHL,icehockey_nhl,Pinnacle,53.91705069124424,0.5040451438048623
349,Conor Garland,player_shots_on_goal,2.5,Under,-113,NHL,icehockey_nhl,Pinnacle,53.051643192488264,0.49595485619513774
350,Brock Boeser,player_shots_on_goal,2.5,Over,123,NHL,icehockey_nhl,Pinnacle,44.843049327354265,0.41812065767550066
351,Brock Boeser,player_shots_on_goal,2.5,Under,-166,NHL,icehockey_nhl,Pinnacle,62.40601503759399,0.5818793423244993
352,Elias Pettersson,player_shots_on_goal,2.5,Over,129,NHL,icehockey_nhl,Pinnacle,43.66812227074236,0.4069552349241583
353,Elias Pettersson,player_shots_on_goal,2.5,Under,-175,NHL,icehockey_nhl,Pinnacle,63.63636363636363,0.5930447650758416
354,Quinn Hughes,player_shots_on_goal,2.5,Over,109,NHL,icehockey_nhl,Pinnacle,47.84688995215311,0.44703950369491835
355,Quinn Hughes,player_shots_on_goal,2.5,Under,-145,NHL,icehockey_nhl,Pinnacle,59.183673469387756,0.5529604963050816
356,Luke Evangelista,player_shots_on_goal,2.5,Over,125,NHL,icehockey_nhl,Pinnacle,44.44444444444444,0.41432422025413934
357,Luke Evangelista,player_shots_on_goal,2.5,Under,-169,NHL,icehockey_nhl,Pinnacle,62.825278810408925,0.5856757797458606
358,Brad Marchand,player_assists,0.5,Over,129,NHL,icehockey_nhl,Pinnacle,43.66812227074236,0.4069552349241583
359,Brad Marchand,player_assists,0.5,Under,-175,NHL,icehockey_nhl,Pinnacle,63.63636363636363,0.5930447650758416
360,John Tavares,player_assists,0.5,Over,180,NHL,icehockey_nhl,Pinnacle,35.714285714285715,0.33064663857849425
361,John Tavares,player_assists,0.5,Under,-261,NHL,icehockey_nhl,Pinnacle,72.29916897506925,0.6693533614215057
362,Charlie Coyle,player_assists,0.5,Over,217,NHL,icehockey_nhl,Pinnacle,31.545741324921135,0.29087538038841604
363,Charlie Coyle,player_assists,0.5,Under,-333,NHL,icehockey_nhl,Pinnacle,76.905311778291,0.7091246196115839
364,Morgan Rielly,player_assists,0.5,Over,-106,NHL,icehockey_nhl,Pinnacle,51.45631067961165,0.4808467741935484
365,Morgan Rielly,player_assists,0.5,Under,-125,NHL,icehockey_nhl,Pinnacle,55.55555555555556,0.5191532258064516
366,David Pastrnak,player_assists,0.5,Over,105,NHL,icehockey_nhl,Pinnacle,48.78048780487805,0.45540796963946867
367,David Pastrnak,player_assists,0.5,Under,-140,NHL,icehockey_nhl,Pinnacle,58.333333333333336,0.5445920303605313
368,Pavel Zacha,player_assists,0.5,Over,150,NHL,icehockey_nhl,Pinnacle,40.0,0.3719806763285024
369,Pavel Zacha,player_assists,0.5,Under,-208,NHL,icehockey_nhl,Pinnacle,67.53246753246754,0.6280193236714976
370,Auston Matthews,player_assists,0.5,Over,100,NHL,icehockey_nhl,Pinnacle,50.0,0.46693386773547096
371,Auston Matthews,player_assists,0.5,Under,-133,NHL,icehockey_nhl,Pinnacle,57.08154506437768,0.533066132264529
372,Tyler Bertuzzi,player_assists,0.5,Over,200,NHL,icehockey_nhl,Pinnacle,33.33333333333333,0.30769230769230765
373,Tyler Bertuzzi,player_assists,0.5,Under,-300,NHL,icehockey_nhl,Pinnacle,75.0,0.6923076923076923
374,Jake DeBrusk,player_assists,0.5,Over,220,NHL,icehockey_nhl,Pinnacle,31.25,0.2880955505971912
375,Jake DeBrusk,player_assists,0.5,Under,-339,NHL,icehockey_nhl,Pinnacle,77.22095671981776,0.7119044494028087
376,Mitch Marner,player_assists,0.5,Over,-152,NHL,icehockey_nhl,Pinnacle,60.317460317460316,0.5623176323468112
377,Mitch Marner,player_assists,0.5,Under,113,NHL,icehockey_nhl,Pinnacle,46.948356807511736,0.43768236765318885
378,Danton Heinen,player_assists,0.5,Over,259,NHL,icehockey_nhl,Pinnacle,27.85515320334262,0.2557495204696491
379,Danton Heinen,player_assists,0.5,Under,-428,NHL,icehockey_nhl,Pinnacle,81.06060606060606,0.7442504795303508
380,Charlie McAvoy,player_assists,0.5,Over,154,NHL,icehockey_nhl,Pinnacle,39.37007874015748,0.3654700222057735
381,Charlie McAvoy,player_assists,0.5,Under,-216,NHL,icehockey_nhl,Pinnacle,68.35443037974683,0.6345299777942265
382,Morgan Geekie,player_assists,0.5,Over,267,NHL,icehockey_nhl,Pinnacle,27.247956403269757,0.2499817531567039
383,Morgan Geekie,player_assists,0.5,Under,-448,NHL,icehockey_nhl,Pinnacle,81.75182481751825,0.7500182468432961
384,Brad Marchand,player_points,0.5,Over,-150,NHL,icehockey_nhl,Pinnacle,60.0,0.5598591549295775
385,Brad Marchand,player_points,0.5,Under,112,NHL,icehockey_nhl,Pinnacle,47.16981132075472,0.44014084507042256
386,John Tavares,player_points,0.5,Over,-146,NHL,icehockey_nhl,Pinnacle,59.34959349593496,0.5548317046688382
387,John Tavares,player_points,0.5,Under,110,NHL,icehockey_nhl,Pinnacle,47.61904761904761,0.44516829533116176
388,Charlie Coyle,player_points,0.5,Over,121,NHL,icehockey_nhl,Pinnacle,45.248868778280546,0.42256701396729135
389,Charlie Coyle,player_points,0.5,Under,-162,NHL,icehockey_nhl,Pinnacle,61.832061068702295,0.5774329860327087
390,Morgan Rielly,player_points,0.5,Over,-136,NHL,icehockey_nhl,Pinnacle,57.6271186440678,0.5379072681704261
391,Morgan Rielly,player_points,0.5,Under,102,NHL,icehockey_nhl,Pinnacle,49.504950495049506,0.46209273182957394
392,David Pastrnak,player_points,1.5,Over,180,NHL,icehockey_nhl,Pinnacle,35.714285714285715,0.33041255932822194
393,David Pastrnak,player_points,1.5,Under,-262,NHL,icehockey_nhl,Pinnacle,72.37569060773481,0.669587440671778
394,Pavel Zacha,player_points,0.5,Over,-124,NHL,icehockey_nhl,Pinnacle,55.35714285714286,0.5171246675799823
395,Pavel Zacha,player_points,0.5,Under,-107,NHL,icehockey_nhl,Pinnacle,51.690821256038646,0.4828753324200177
396,Auston Matthews,player_points,1.5,Over,119,NHL,icehockey_nhl,Pinnacle,45.662100456621005,0.4259501965923984
397,Auston Matthews,player_points,1.5,Under,-160,NHL,icehockey_nhl,Pinnacle,61.53846153846154,0.5740498034076016
398,Tyler Bertuzzi,player_points,0.5,Over,-109,NHL,icehockey_nhl,Pinnacle,52.15311004784689,0.48692047649710235
399,Tyler Bertuzzi,player_points,0.5,Under,-122,NHL,icehockey_nhl,Pinnacle,54.95495495495496,0.5130795235028976
400,Jake DeBrusk,player_points,0.5,Over,111,NHL,icehockey_nhl,Pinnacle,47.39336492890995,0.4426358249446705
401,Jake DeBrusk,player_points,0.5,Under,-148,NHL,icehockey_nhl,Pinnacle,59.67741935483871,0.5573641750553295
402,Mitch Marner,player_points,1.5,Over,173,NHL,icehockey_nhl,Pinnacle,36.63003663003663,0.33949894638258016
403,Mitch Marner,player_points,1.5,Under,-248,NHL,icehockey_nhl,Pinnacle,71.26436781609196,0.6605010536174198
404,Danton Heinen,player_points,0.5,Over,144,NHL,icehockey_nhl,Pinnacle,40.98360655737705,0.3811053329254614
405,Danton Heinen,player_points,0.5,Under,-199,NHL,icehockey_nhl,Pinnacle,66.5551839464883,0.6188946670745386
406,Charlie McAvoy,player_points,0.5,Over,114,NHL,icehockey_nhl,Pinnacle,46.728971962616825,0.435891251162951
407,Charlie McAvoy,player_points,0.5,Under,-153,NHL,icehockey_nhl,Pinnacle,60.47430830039525,0.564108748837049
408,Morgan Geekie,player_points,0.5,Over,144,NHL,icehockey_nhl,Pinnacle,40.98360655737705,0.3811053329254614
409,Morgan Geekie,player_points,0.5,Under,-199,NHL,icehockey_nhl,Pinnacle,66.5551839464883,0.6188946670745386
410,Brad Marchand,player_shots_on_goal,2.5,Over,130,NHL,icehockey_nhl,Pinnacle,43.47826086956522,0.4054054054054055
411,Brad Marchand,player_shots_on_goal,2.5,Under,-176,NHL,icehockey_nhl,Pinnacle,63.76811594202898,0.5945945945945946
412,John Tavares,player_shots_on_goal,3.5,Over,129,NHL,icehockey_nhl,Pinnacle,43.66812227074236,0.4069552349241583
413,John Tavares,player_shots_on_goal,3.5,Under,-175,NHL,icehockey_nhl,Pinnacle,63.63636363636363,0.5930447650758416
414,Morgan Rielly,player_shots_on_goal,1.5,Over,-207,NHL,icehockey_nhl,Pinnacle,67.42671009771986,0.626715951509551
415,Morgan Rielly,player_shots_on_goal,1.5,Under,149,NHL,icehockey_nhl,Pinnacle,40.16064257028113,0.37328404849044905
416,David Pastrnak,player_shots_on_goal,3.5,Over,-171,NHL,icehockey_nhl,Pinnacle,63.09963099630996,0.5878076232774617
417,David Pastrnak,player_shots_on_goal,3.5,Under,126,NHL,icehockey_nhl,Pinnacle,44.24778761061947,0.4121923767225382
418,Pavel Zacha,player_shots_on_goal,1.5,Over,-173,NHL,icehockey_nhl,Pinnacle,63.369963369963365,0.5909744696152464
419,Pavel Zacha,player_shots_on_goal,1.5,Under,128,NHL,icehockey_nhl,Pinnacle,43.859649122807014,0.4090255303847537
420,Auston Matthews,player_shots_on_goal,4.5,Over,-168,NHL,icehockey_nhl,Pinnacle,62.68656716417911,0.584057611124907
421,Auston Matthews,player_shots_on_goal,4.5,Under,124,NHL,icehockey_nhl,Pinnacle,44.642857142857146,0.41594238887509316
422,Tyler Bertuzzi,player_shots_on_goal,2.5,Over,122,NHL,icehockey_nhl,Pinnacle,45.04504504504504,0.42032862055789066
423,Tyler Bertuzzi,player_shots_on_goal,2.5,Under,-164,NHL,icehockey_nhl,Pinnacle,62.121212121212125,0.5796713794421093
424,Jake DeBrusk,player_shots_on_goal,2.5,Over,151,NHL,icehockey_nhl,Pinnacle,39.8406374501992,0.3699694269637525
425,Jake DeBrusk,player_shots_on_goal,2.5,Under,-211,NHL,icehockey_nhl,Pinnacle,67.84565916398714,0.6300305730362474
426,Mitch Marner,player_shots_on_goal,2.5,Over,107,NHL,icehockey_nhl,Pinnacle,48.309178743961354,0.45154308318095304
427,Mitch Marner,player_shots_on_goal,2.5,Under,-142,NHL,icehockey_nhl,Pinnacle,58.67768595041323,0.5484569168190468
428,Charlie McAvoy,player_shots_on_goal,1.5,Over,-122,NHL,icehockey_nhl,Pinnacle,54.95495495495496,0.5141838223374938
429,Charlie McAvoy,player_shots_on_goal,1.5,Under,-108,NHL,icehockey_nhl,Pinnacle,51.92307692307693,0.48581617766250607
